video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"TQLaxaRnTdM","Nggak Pernah Akur! Azka Corbuzier Adu Kuat Sama Sabrina Chairunnisa, Pacar Deddy Corbuzier Nangis ?","2021-03-25T09:08:27Z","UCMuSnXa9bE-Sw3D21wbp_hg","Sabrina Chairunnisa","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"y9Yp1ZG77iQ","[HOT CLIPS] [RUNNINGMAN] Show Me The Talent! OMG JESSI.. All I can say is..🥇 (ENG SUB)","2021-03-29T09:00:13Z","UCBzkVegsFusO7ZMa_J8MZ7Q","sNack!","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"OknBOZ_1ucM","Ade Govinda feat. Anneth & Zara Leola - Tanpa Batas Waktu (Cover)","2021-03-31T10:30:14Z","UCoinOCKncGXFYvKQBxzgD5w","Ade Nurulianto","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"CjcVH96TnAs","Looks Awesome! Easy PHOTO HACKS Anyone Can Do #shorts","2021-03-18T13:00:30Z","UC295-Dw_tDNtZXFeAPAW6Aw","5-Minute Crafts","26","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"cuNzqQlt5dA","Highlights: Bulgaria-Italia 0-2 (28 marzo 2021)","2021-03-29T15:00:11Z","UCUnVodBnteAdGONNcUpS_kw","FIGC Vivo Azzurro - Nazionale Italiana Calcio","17","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"jEdw2xvfSd4","ENJAN BUNDA PROUD SAMA KAMU LOVE LOVE (PART 149)","2021-03-22T06:00:12Z","UCQSAJ5q8bPdoE8UsoEq6_Kg","SUNAH OFFICIAL","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"-AQiPA2Ly8c","NAYLA AYU - SALAHKAH AKU ( Official Music Video )","2021-03-21T02:00:12Z","UCg8vVg3RliWcvnlbsI1AzMw","MOP Music Channel","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"B86LJgU8D_g","Menurut Andien, Pose Ranti Tidak Menunjukkan Black Angel (3/4)","2021-03-29T08:30:01Z","UChFRHojUZJ9KfC4SHcN5wZA","Indonesia's Next Top Models","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"vpgN4DQcMI4","Esa Risty Feat Wandra - Tresno Waranggono [OFFICIAL]","2021-03-21T01:00:16Z","UCNOLcOWgKQrd71FW8pqG4yw","Milady Record Official","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"IoSTq67Yiy8","Akhirnya Terkuak! Fiki Alman Benar Tidur Satu Kamar dengan Angel Lelga!","2021-03-22T12:15:00Z","UCD8TFgJATSV8-PcKhYPFRPg","Grid ID","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"J4OmcIGLLTw","MUKBANG TELUR TITAN UMUR 1000 TAHUN TERNIKMAT DIDUNIA!!","2021-03-31T04:30:01Z","UC8rHUssNDJ9YEjfduAqJBmw","tanboy kun","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Ve1obwIxZ_c","Luka Sekerat Rasa - Yeni Inka Feat Gerry Mahesa - Versi Koplo ( Official Music Video )","2021-03-22T12:00:21Z","UC3MpusyU0M04MNg0SEXpHGA","Musik Perdana Record","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"wN3ycGSn0ec","Dengan Penuh Keyakinan, Gisel Mengakui Video Viralnya - Daniel Tetangga Kamu","2021-03-22T09:00:32Z","UC0zTYTRQe77tnOIS03HaNeg","Daniel Mananta Network","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"BmBoclw-gPM","Cover｜DOYOUNG - Falling (Harry Styles)","2021-03-22T13:00:04Z","UCwgtORdDtUKhpjE1VBv6XfA","NCT","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"iOSCcaeS68o","SILET - Kehebohan Yang Terjadi Di Pernikahan Ikbal Fauzi","2021-03-23T12:14:25Z","UC4yu5KnMvVX_seRuGzKQBZg","RCTI - INFOTAINMENT","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"c6jcilLUFWQ","🥰 New Gadgets & Versatile Utensils For Home # 215🏠Appliances, Make Up, Smart Inventions スマートアプライアン","2021-03-28T09:12:43Z","UCTpsqVdt3NP9QKYkyyAPQcA","New Home Items","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"pqkTIsCzNXQ","MERINDING! PERAN PENTING FORENSIK DLM EKSEKUSl MATl,dr HASTRY ADA DI DETIK2 KEPERGIAN FREDDY BUDIMAN","2021-03-19T12:57:09Z","UCqAbZgOUGWA1R4GMqcRFtsg","Denny Darko","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"q5nO7U61PJk","Action Movie Martial Arts - Latest Warrior Sword Action Movie Full Length English","2021-03-25T12:00:12Z","UCPPaFQnKHu73s6MZDxmNtUg","Mr. FanTube","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"f6Zb3W0tt_0","NCT DREAM LAZADA SUPER PARTY Behind","2021-03-28T11:00:09Z","UCXURHJRGr4-EB3l87kcbElw","NCT DREAM","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"1fcH9U_EDUo","Dinyanyikan Lagu Brimob, Asep Langsung Sikap Sempurna","2021-03-21T05:18:14Z","UC-AK5OD7V_DlveE55DzT-wg","Kompascom Reporter on Location","25","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"OlHb1qH-zS4","NiziU(니쥬) 2nd Single 『Take a picture』 MV","2021-03-28T15:00:01Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"qfVuRQX0ydQ","[MV] Weeekly(위클리) _ After School","2021-03-17T09:00:04Z","UCweOkPb1wVVH0Q0Tlj4a5Pw","1theK (원더케이)","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"jlSUkEE7vuQ","Penjagaan Mabes Polri Diperketat Pasca-penembakan","2021-03-31T14:26:39Z","UCPAxpUn1mrn14xU0JpsLhDg","Kompas.com","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"w6cbv7X0v1U","Vidi-O-Game : Episode Vidi O Game terancuur, with Isyana Sarasvati!","2021-03-26T10:00:17Z","UCnBgzvne3WyXz_aBgWD9vCg","Vidi Aldiano","22","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"tldQh33St1E","Woro Widowati, Galih Wicaksono Ft. Dangduters Band - Satru","2021-03-29T03:00:14Z","UCRvcjozVQBiOMQ4UyoAy-fA","WORO WIDOWATI OFFICIAL","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"Uj3k62W9Vjg","Putus atau Terus (KERONCONG) - Anji ft. Fivein #LetsJamWithJames","2021-03-26T09:45:12Z","UCtAzg-t2cwdmYxdLRPxF2Bg","James Adam","10","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"ncElaJzeZE8","Teh & Susu (ft. Cindy Gulla)","2021-03-27T01:03:54Z","UCInygZ-82gTaSSQmmIqKVOQ","Kevin Anggara","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
"E4hxnWQl3gY","Eps 1 - PEMBICARAAN SERIUS! Siapa Dampingi Atta di Pelaminan?! #WOWpodcast","2021-03-30T12:30:18Z","UCaKLg1ELiX0zTJ6Je3c5esA","Atta Halilintar","24","trending_date","tags","view_count","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","description"
